recipe_id,ingredients_clean,attr_301,attr_205,attr_601,attr_208,attr_606,attr_204,attr_605,attr_303,attr_291,attr_306,attr_307,attr_203,attr_269,attr_539,attr_324,attr_299,attr_1001,attr_1006,attr_1002,attr_290,attr_261,attr_260,attr_1003,attr_1004,attr_1005,attr_513,attr_221,attr_511,attr_207,attr_514,attr_454,attr_262,attr_639,attr_322,attr_321,attr_326,attr_421,attr_334,attr_312,attr_507,attr_268,attr_325,attr_610,attr_611,attr_696,attr_612,attr_625,attr_652,attr_697,attr_613,attr_626,attr_673,attr_662,attr_653,attr_687,attr_614,attr_617,attr_674,attr_663,attr_859,attr_618,attr_670,attr_675,attr_669,attr_619,attr_851,attr_685,attr_627,attr_615,attr_628,attr_672,attr_689,attr_852,attr_853,attr_620,attr_855,attr_629,attr_857,attr_624,attr_630,attr_858,attr_631,attr_621,attr_654,attr_671,attr_607,attr_608,attr_609,attr_645,attr_646,attr_693,attr_695,attr_313,attr_417,attr_431,attr_435,attr_432,attr_212,attr_287,attr_515,attr_211,attr_516,attr_512,attr_521,attr_503,attr_213,attr_504,attr_338,attr_337,attr_505,attr_214,attr_506,attr_304,attr_428,attr_315,attr_406,attr_573,attr_578,attr_257,attr_664,attr_676,attr_856,attr_665,attr_666,attr_305,attr_410,attr_508,attr_636,attr_517,attr_319,attr_405,attr_317,attr_518,attr_641,attr_209,attr_638,attr_210,attr_263,attr_404,attr_502,attr_323,attr_341,attr_343,attr_342,attr_501,attr_509,attr_510,attr_318,attr_320,attr_418,attr_415,attr_401,attr_328,attr_430,attr_429,attr_255,attr_309,attr_344,attr_345,attr_346,attr_347
58,"[{""food_id"": 65, ""measure_id"": 864, ""unit_amount"": 1.5}, {""food_id"": 51, ""measure_id"": 689, ""unit_amount"": 1.0}, {""food_id"": 66, ""measure_id"": 868, ""unit_amount"": 1.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.5}, {""food_id"": 67, ""measure_id"": 878, ""unit_amount"": 0.5}, {""food_id"": 68, ""measure_id"": 894, ""unit_amount"": 1.0}, {""food_id"": 69, ""measure_id"": 909, ""unit_amount"": 0.5}, {""food_id"": 70, ""measure_id"": 919, ""unit_amount"": 5.5}, {""food_id"": 71, ""measure_id"": 926, ""unit_amount"": 1.0}, {""food_id"": 72, ""measure_id"": 932, ""unit_amount"": 8.0}]",430.6319,91.7982,449.064,2226.3641,49.7192,132.3952,0.0922,25.5358,27.8277,4439.241,2835.3818,142.7398,47.0891,0,0.0,0,0,0,0,0,0,0,0,0,0,8.1419,12.348,8.7799,17.8014,13.0211,79.1601,0.0,0.0,22890.2665,40126.565,0.0,636.3953,0.6499,1.3767,1.5471,9302.7312,0.0,0.342,0.288,0.0,3.7252,0.0002,0.0,0.0,30.2555,5.8237,0.0034,0.0,0.0064,0.0,14.9571,47.9463,3.0764,0.0,0.0,10.2106,0.0,6.8161,0.0,2.3458,0.8906,0.0,0.0,0.0329,0.1539,0.0,0.0016,0.0,0.0,0.2041,0.0,0.0,0.0,0.0356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0039,53.9241,12.7644,0.0,0.0922,224.8038,348.8407,0.0,348.8407,348.8407,8.8491,0.0016,21.6872,10.5655,7.3006,4.504,0.0,6.326,0.0,10.8482,3880.0265,0.2075,11.3276,0.0,3.3189,275.0927,0.0,2.0873,28.8954,0,0,0,0.0,0.0,0,0,0,1592.0018,6.6336,5.3803,69.4033,5.9421,0.0,1.6033,105.1605,5.3675,0.0,0.0,0.0,18.6025,0.0,1.3138,6.0152,2.1397,0.0,0.0,0.0681,1.5709,4.6296,7.0789,85949.7938,4299.5004,20.2398,3.9455,168.4449,0.0,161.4343,0.0,1699.5362,27.6127,0.0955,0.0,0.0,0.0
62,"[{""food_id"": 73, ""measure_id"": 934, ""unit_amount"": 3.0}, {""food_id"": 74, ""measure_id"": 950, ""unit_amount"": 2.0}, {""food_id"": 75, ""measure_id"": 959, ""unit_amount"": 15.0}, {""food_id"": 76, ""measure_id"": 967, ""unit_amount"": 1.0}, {""food_id"": 77, ""measure_id"": 990, ""unit_amount"": 1.0}, {""food_id"": 78, ""measure_id"": 995, ""unit_amount"": 1.0}, {""food_id"": 79, ""measure_id"": 1000, ""unit_amount"": 2.0}, {""food_id"": 80, ""measure_id"": 1019, ""unit_amount"": 1.0}, {""food_id"": 81, ""measure_id"": 1027, ""unit_amount"": 4.0}]",204.9065,110.1877,0.0,805.5949,4.4121,30.9415,0.0,10.5483,35.1291,2057.1943,1648.2089,32.7513,11.5154,0,0.0,0,0,0,0,0,0,0,0,0,0,1.6943,0.0,1.6814,8.4365,3.8026,0.149,0.0,0.0,96.89,2064.997,0.0,155.5041,248.6884,0.9672,0.2904,3365.8165,0.0,0.0092,0.0005,0.0,0.0018,0.0009,0.0005,0.0,3.6683,0.3416,0.0,0.0,0.0059,0.0338,0.5749,19.9588,0.0018,0.0,0.0,3.9013,0.0,0.0055,0.0,0.5324,0.0041,0.0,0.0,0.1118,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4194,4.4324,0.0,0.0,1.426,377.1167,0.0,377.1167,377.1167,2.8358,0.0,5.563,2.7375,1.2957,0.8698,0.0,1.4653,0.0,2.8006,2771.9326,1595.26,2.0824,0.2533,0.4571,211.8869,0.0,1.4615,5.956,0,0,0,0.0,0.0,0,0,0,622.5956,2.2092,1.8133,64.48,1.9814,0.0,0.6715,6.3395,1.9092,0.0,10.6833,0.0,4.2793,0.0,0.8173,1.2036,7.329,0.0359,0.0,0.7836,0.3584,0.8301,1.8333,3747.2248,186.615,0.0,0.5796,61.0428,0.0,247.8683,0.0,609.3578,3.6106,0.0182,0.0,0.0,0.0
64,"[{""food_id"": 21, ""measure_id"": 280, ""unit_amount"": 0.67}, {""food_id"": 82, ""measure_id"": 1033, ""unit_amount"": 3.5}, {""food_id"": 6, ""measure_id"": 92, ""unit_amount"": 1.25}, {""food_id"": 31, ""measure_id"": 429, ""unit_amount"": 4.0}, {""food_id"": 10, ""measure_id"": 161, ""unit_amount"": 2.25}, {""food_id"": 33, ""measure_id"": 450, ""unit_amount"": 5.0}, {""food_id"": 28, ""measure_id"": 384, ""unit_amount"": 1.0}, {""food_id"": 32, ""measure_id"": 431, ""unit_amount"": 0.5}]",781.3521,557.1809,1080.7535,4038.0238,88.9592,175.0971,5.1652,19.0123,12.7258,1102.9256,1827.534,68.5262,293.233,0,223.78,0,0,0,0,0,0,0,0,0,0,2.5921,0.0,2.9795,12.0334,4.332,199.8731,0.0,0.0,0.0,245.1822,5.464,693.89,18.0,1.0448,1.1989,16892.7795,0.0,3.9182,4.0047,0.0024,11.7457,0.0323,0.0404,0.0049,40.3835,2.0573,1.8905,0.006,0.9091,0.0301,17.6839,55.5946,33.1224,4.6765,0.0,13.9771,0.4301,6.4234,0.0,0.8443,0.5609,0.024,0.0,0.2208,0.2353,0.036,0.0497,0.002,0.044,0.376,0.0,0.0,0.0,0.0104,0.0,0.026,0.014,0.116,0.0,0.0,5.0083,3.1013,1.8423,58.0935,15.4867,4.6825,0.4827,10.6065,691.7845,433.125,995.5345,258.6595,0.0122,0.0244,14.3278,0.7522,2.0177,1.4251,0.0,2.6363,6.1122,4.6914,1057.6173,0.0,2.9063,0.0122,1.4151,233.7713,0.0,2.8723,18.3421,0,0,0,0.0,0.0,0,0,0,1210.4781,5.0116,3.0987,0.0,4.9254,1407.6239,3.0391,168.1114,3.7109,6.0836,0.0,0.0,249.5122,0.0,2.4244,2.1357,19.269,0.2169,0.1763,2.0688,0.7611,2.1456,3.239,5112.5291,1427.3956,2.6852,0.5505,0.3432,5.464,12.3341,0.2,336.3768,6.7893,0.1763,0.2531,0.02,0.0
66,"[{""food_id"": 83, ""measure_id"": 1035, ""unit_amount"": 1.0}, {""food_id"": 84, ""measure_id"": 1046, ""unit_amount"": 0.25}, {""food_id"": 85, ""measure_id"": 1052, ""unit_amount"": 0.75}, {""food_id"": 3, ""measure_id"": 26, ""unit_amount"": 1.0}, {""food_id"": 86, ""measure_id"": 1076, ""unit_amount"": 2.0}, {""food_id"": 87, ""measure_id"": 1082, ""unit_amount"": 2.0}, {""food_id"": 88, ""measure_id"": 1090, ""unit_amount"": 2.0}, {""food_id"": 89, ""measure_id"": 1106, ""unit_amount"": 2.0}, {""food_id"": 90, ""measure_id"": 1123, ""unit_amount"": 2.0}]",486.2562,266.5842,0.0,1078.1733,0.6895,5.4879,0.0,17.2193,10.0778,2528.6403,3059.2998,8.936,226.0733,0,0.0,0,0,0,0,0,0,0,0,0,0,0.1885,0.0,0.2983,13.2574,0.7457,1.1891,0.0,0.0,336.8319,3283.5016,0.0,63.1979,562.9156,0.887,0.0504,4509.3326,0.0,0.0044,0.0152,0.0044,0.0381,0.0,0.0,0.0,0.4842,0.0417,0.0,0.0,0.0023,0.0,0.122,2.2448,0.5017,0.0,0.0,1.7312,0.0,0.0,0.0,0.1166,0.0836,0.0023,0.0,0.0089,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,2.312,1.8501,0.0,0.0,37.7525,57.7468,0.0,57.7468,57.7468,30.2996,0.0,1.4967,34.5224,0.1814,0.0863,0.0,0.1287,0.0,0.2047,514.284,28952.181,0.1832,0.0,0.0403,236.5527,0.0,1.9226,6.8556,0,0,0,0.0,0.0,0,0,0,264.9583,0.9801,0.1554,42.352,0.2526,0.3419,0.6788,16.4552,0.1277,0.0,0.0,0.0,148.8175,0.0,0.2604,0.1274,10.1138,0.0386,0.0,0.861,0.0466,0.0764,0.1669,6224.9582,310.7444,0.0,1.3472,27.69,0.0,25.8758,0.0,387.5308,2.2403,0.5541,0.0,0.4589,0.0
67,"[{""food_id"": 21, ""measure_id"": 290, ""unit_amount"": 0.5}, {""food_id"": 6, ""measure_id"": 92, ""unit_amount"": 2.5}, {""food_id"": 31, ""measure_id"": 429, ""unit_amount"": 6.0}, {""food_id"": 27, ""measure_id"": 376, ""unit_amount"": 3.0}, {""food_id"": 28, ""measure_id"": 384, ""unit_amount"": 2.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 1.0}, {""food_id"": 56, ""measure_id"": 742, ""unit_amount"": 1.0}, {""food_id"": 91, ""measure_id"": 1143, ""unit_amount"": 1.0}, {""food_id"": 92, ""measure_id"": 1153, ""unit_amount"": 1.5}, {""food_id"": 93, ""measure_id"": 1173, ""unit_amount"": 2.0}, {""food_id"": 47, ""measure_id"": 611, ""unit_amount"": 2.0}]",1175.631,1078.3296,1739.3114,7883.8833,159.9514,373.62,9.3792,40.9711,22.4529,1851.6908,5064.8596,93.3594,730.8062,0,246.0,0,0,0,0,0,0,0,0,0,0,4.1721,0.0,5.926,24.8577,7.5896,4.0524,0.0,9.36,0.0,461.7124,6.0,1074.3212,44.836,2.7799,1.8695,32980.7019,0.0,6.6231,6.9037,0.0,21.225,0.3292,0.4173,0.0,75.0858,3.5027,3.4497,0.009,1.5845,0.0521,32.0706,128.6508,56.6343,8.3639,0.3634,45.9973,0.8279,10.5128,0.0,2.6572,0.9788,0.0498,0.0,0.4917,0.6974,0.0724,0.1127,0.0053,0.1074,0.6215,0.0,0.0138,0.0,0.0373,0.0,0.0413,0.0463,0.1763,0.0138,0.0023,7.3997,5.0187,3.0444,133.2376,49.7578,8.3729,1.0063,46.4283,962.1066,567.18,1356.6666,390.8166,0.0624,0.0,20.9619,1.1724,3.3609,2.2859,0.0,4.306,7.843,7.4131,1557.05,0.0,5.1396,0.0,2.2197,325.0384,13.8,9.8452,30.291,0,0,0,0.0,0.0,0,0,0,1811.101,9.1628,4.7534,1.4053,6.7537,2280.1012,3.9427,133.3252,5.9715,191.5918,3.4896,4.68,505.084,0.0,4.8808,3.4912,11.5519,0.6795,0.9132,40.6572,1.2549,3.2367,5.2726,8405.404,2321.2779,3.5386,1.0779,3.854,6.0,26.9187,0.3,520.1905,14.5782,0.226,0.0,0.03,0.0
69,"[{""food_id"": 94, ""measure_id"": 1189, ""unit_amount"": 1.0}, {""food_id"": 95, ""measure_id"": 1197, ""unit_amount"": 4.0}]",36.06,65.8175,0.0,456.27,1.4666,10.0067,0.0,2.9912,32.5446,1358.37,73.134,49.1944,6.3852,0,0.0,0,0,0,0,0,0,0,0,0,0,2.9318,0.0,2.4356,7.0395,4.955,3.8556,0.0,0.0,16.32,47.94,0.0,59.748,117.3,0.5495,0.5935,1910.574,0.0,0.0031,0.0566,0.0,0.001,0.002,0.001,0.0,1.0678,2.5998,0.0041,0.0,0.001,0.0,0.3249,2.7181,0.4243,0.0,0.0,0.5007,0.0,0.4774,0.0,0.0143,0.0143,0.0,0.0,0.0071,0.0061,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,5.327,0.516,0.0,0.0,0.0,2696.3999,0.0,2696.3999,2696.3999,1.9788,0.0,7.9857,3.4986,2.3181,1.1227,0.0,2.2749,0.0,3.6663,656.88,0.0,3.8592,0.0,0.7374,98.976,0.0,0.5201,47.3922,0,0,0,0.0,0.0,0,0,0,813.138,16.0403,2.1375,0.0,2.1689,0.0,4.5921,9.5706,2.4014,0.0,5.814,0.0,0.9078,0.0,12.6208,2.3883,0.0714,0.0,0.0,0.153,0.6359,1.4069,2.8082,190.74,9.18,0.0794,1.7959,7.2762,0.0,0.7596,0.0,83.3317,9.4732,0.0,0.0,0.0,0.0
70,"[{""food_id"": 96, ""measure_id"": 1207, ""unit_amount"": 4.0}, {""food_id"": 31, ""measure_id"": 429, ""unit_amount"": 2.0}, {""food_id"": 47, ""measure_id"": 605, ""unit_amount"": 2.0}, {""food_id"": 97, ""measure_id"": 1214, ""unit_amount"": 2.0}, {""food_id"": 98, ""measure_id"": 1223, ""unit_amount"": 1.0}, {""food_id"": 99, ""measure_id"": 1237, ""unit_amount"": 2.0}, {""food_id"": 12, ""measure_id"": 217, ""unit_amount"": 0.75}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 1.0}, {""food_id"": 100, ""measure_id"": 1244, ""unit_amount"": 1.0}, {""food_id"": 53, ""measure_id"": 700, ""unit_amount"": 1.0}]",571.3837,507.8717,379.35,2723.6565,8.159,35.3701,0.038,29.6381,86.0296,3991.1205,2720.6892,140.704,27.4881,0,83.8375,0,0,0,0,0,0,0,0,0,0,6.9285,0.0,7.6985,25.9286,11.5544,266.7616,0.0,0.0,0.52,27.2275,2.0,582.4313,10.04,3.1,2.3542,11405.1823,0.0,0.0855,0.1238,0.0,0.2543,0.007,0.008,0.0,5.6375,2.8898,0.198,0.003,0.022,0.012,1.4538,9.4939,3.388,0.023,0.0,7.0308,0.012,1.531,0.0,0.4548,0.036,0.012,0.0,0.003,0.051,0.018,0.023,0.001,0.022,0.188,0.0,0.0,0.0,0.004,0.0264,0.013,0.007,0.058,0.0,0.0,0.0573,0.0312,0.0992,12.5398,7.7983,0.026,0.012,345.6619,3174.4578,192.5,3309.4578,2981.9578,0.2426,0.0,29.9943,0.5191,7.0116,3.4104,0.0,5.8293,0.0,9.9951,1611.01,1.3,7.8901,0.0,2.4021,1074.7015,0.0,15.9679,80.0518,0,0,0,0.0,0.0,0,0,0,2921.8572,20.4126,6.5099,4.94,10.676,183.8875,6.7701,248.6331,7.3413,0.0,138.648,0.0,15.3858,0.0,15.777,5.5098,3.8514,0.6863,1.2018,22.7501,1.8881,3.731,7.3664,671.5575,186.895,1.3737,4.39,3.5427,2.0,22.6724,0.1,788.7466,26.0825,0.805,0.1125,0.082,0.0
72,"[{""food_id"": 53, ""measure_id"": 700, ""unit_amount"": 0.5}, {""food_id"": 23, ""measure_id"": 336, ""unit_amount"": 0.5}, {""food_id"": 101, ""measure_id"": 1255, ""unit_amount"": 0.5}, {""food_id"": 28, ""measure_id"": 384, ""unit_amount"": 2.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.25}, {""food_id"": 32, ""measure_id"": 431, ""unit_amount"": 0.5}, {""food_id"": 30, ""measure_id"": 408, ""unit_amount"": 1.0}, {""food_id"": 21, ""measure_id"": 273, ""unit_amount"": 2.0}, {""food_id"": 102, ""measure_id"": 1257, ""unit_amount"": 0.5}, {""food_id"": 22, ""measure_id"": 301, ""unit_amount"": 0.5}, {""food_id"": 47, ""measure_id"": 605, ""unit_amount"": 1.75}]",821.0383,325.8443,70.7931,1825.4164,31.685,56.2058,1.0342,21.7798,14.8487,694.3055,1798.1407,22.4967,242.7381,0,59.78,0,0,0,0,0,0,0,0,0,0,0.5232,1.4754,0.5933,14.0041,1.0032,45.212,54.0433,0.0,0.0,49.7323,1.464,53.1204,0.0,0.8032,0.2089,7636.7029,0.0,0.7777,0.8015,0.0024,2.3418,0.0183,0.0244,0.0049,13.3368,0.3597,0.3057,0.0,0.2142,0.0061,11.8622,14.9739,5.3442,0.9417,0.0,1.8773,0.0758,0.682,0.0,0.1723,0.0992,0.0,0.0,0.2768,0.0308,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,1.0097,0.6185,0.3622,15.3923,2.0532,0.9417,0.0925,299.9351,133.5708,96.25,201.0708,37.3208,1.0251,0.0244,3.6854,1.2441,0.4819,0.3359,0.0,0.5892,6.1122,1.0733,26.94,0.0,0.683,0.0122,0.2649,143.3471,0.0,1.2154,4.3049,0,0,0,0.0,0.0,0,0,0,507.0923,0.9528,0.723,0.0,1.3276,257.5801,0.6458,29.8972,0.7379,1.1355,0.0,0.0,186.0982,423.63,0.588,0.5048,0.9593,0.0438,0.0125,0.2375,0.1889,0.5489,0.7605,941.2036,261.2705,0.6949,0.1438,0.244,1.464,7.2999,0.0,540.4244,2.5466,0.0125,0.0563,0.0,0.0
75,"[{""food_id"": 62, ""measure_id"": 810, ""unit_amount"": 2.0}, {""food_id"": 5, ""measure_id"": 69, ""unit_amount"": 1.0}, {""food_id"": 3, ""measure_id"": 35, ""unit_amount"": 1.0}, {""food_id"": 103, ""measure_id"": 1276, ""unit_amount"": 1.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 1.5}, {""food_id"": 104, ""measure_id"": 1295, ""unit_amount"": 1.0}, {""food_id"": 6, ""measure_id"": 103, ""unit_amount"": 1.0}, {""food_id"": 105, ""measure_id"": 1305, ""unit_amount"": 1.0}]",111.9694,52.7971,0.0,229.1804,0.2721,1.2299,0.0,2.4148,10.5213,1543.763,3235.9519,7.1149,34.4329,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2222,0.0,0.327,11.6135,1.0756,0.6783,0.0,0.0,373.93,2199.58,0.0,47.4533,32.93,0.4518,0.0726,952.9036,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.2164,0.0037,0.0,0.0,0.0,0.0,0.0476,0.1489,0.0,0.0,0.0,0.4432,0.0,0.0,0.0,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526,0.4737,0.0,0.0,14.084,119.52,0.0,119.52,119.52,8.4341,0.1936,2.275,9.1692,0.189,0.1067,0.0,0.1552,0.0,0.2361,1359.5533,8465.17,0.2603,0.0,0.0461,83.6059,0.0,0.9574,3.4117,0,0,0,0.0,0.0,0,0,0,186.7357,0.7638,0.3019,62.86,0.1509,0.0,0.2133,1.2848,0.2437,0.0,0.0,0.0,14.3051,0.0,0.3292,0.2174,2.7793,0.0329,0.0,0.3948,0.0753,0.1089,0.1951,4006.7167,200.4233,0.0,0.944,287.0843,0.0,55.9097,0.0,685.4556,1.2279,0.1009,0.0,0.0,0.0
80,"[{""food_id"": 32, ""measure_id"": 439, ""unit_amount"": 1.0}, {""food_id"": 31, ""measure_id"": 429, ""unit_amount"": 2.0}, {""food_id"": 106, ""measure_id"": 1307, ""unit_amount"": 2.0}, {""food_id"": 6, ""measure_id"": 103, ""unit_amount"": 9.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 0.5}, {""food_id"": 30, ""measure_id"": 408, ""unit_amount"": 1.0}, {""food_id"": 9, ""measure_id"": 150, ""unit_amount"": 2.0}, {""food_id"": 107, ""measure_id"": 1320, ""unit_amount"": 0.25}]",1291.5561,162.7744,940.9925,1631.166,47.2945,84.0031,0.8676,3.0083,0.0,1671.4849,1791.8055,57.8394,163.7153,0,634.36,0,0,0,0,0,0,0,0,0,0,2.5934,1.4754,2.5564,11.7833,5.4596,9.588,0.0,0.0,12.92,158.625,15.548,744.127,20.22,0.1929,0.7509,6829.9446,0.0,1.9225,2.008,0.0195,5.9963,0.1616,0.2076,0.039,22.3228,1.8095,1.0069,0.003,0.4645,0.0608,9.6789,23.5847,17.2198,2.4766,0.0,4.4016,0.1635,3.297,0.0,0.8308,0.2929,0.012,0.0,0.1312,0.1325,0.018,0.0523,0.001,0.022,0.3369,0.0,0.0037,0.0,0.0364,0.0031,0.013,0.007,0.0968,0.0031,0.0,2.5863,1.5294,0.8776,26.4114,5.7613,0.7873,0.0803,35.9276,149.7825,0.0,149.7825,149.7825,0.1676,0.2652,10.7087,0.7532,1.5151,1.6309,0.0,3.0996,48.9676,5.3343,874.96,0.0,4.5896,0.1676,1.6328,129.997,0.0,0.21,1.0924,0,0,0,0.0,0.0,0,0,0,1252.2973,6.2135,3.0566,0.0,4.247,1203.7325,2.7767,88.5879,3.9168,2.27,0.0,0.0,112.8917,0.0,0.4863,2.4837,3.5366,0.027,0.0804,0.9522,0.7264,2.6843,3.8552,4302.8625,1214.51,6.8817,0.666,1.952,15.548,6.4625,0.134,1034.8854,6.8464,0.0702,0.0,0.01,0.0
81,"[{""food_id"": 99, ""measure_id"": 1237, ""unit_amount"": 3.0}, {""food_id"": 10, ""measure_id"": 161, ""unit_amount"": 3.0}, {""food_id"": 28, ""measure_id"": 388, ""unit_amount"": 3.0}, {""food_id"": 11, ""measure_id"": 180, ""unit_amount"": 1.0}, {""food_id"": 21, ""measure_id"": 280, ""unit_amount"": 1.0}]",2667.1036,556.8585,488.05,4238.532,118.7347,196.7947,7.4411,34.9857,48.7278,1771.2465,7977.6048,88.223,2.6247,0,0.0,0,0,0,0,0,0,0,0,0,0,3.0712,0.0,3.967,45.5482,4.3758,526.386,0.0,0.0,0.0,376.66,0.0,193.996,0.0,2.0217,1.8295,17737.288,0.0,5.7408,5.8725,0.0,16.8797,0.0,0.0,0.0,51.2832,2.1815,2.1815,0.0,1.2712,0.0,22.796,46.6206,38.5401,6.7691,0.0,11.5937,0.6061,4.9168,0.0,1.0604,0.7151,0.0,0.0,0.3133,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.323,4.5559,2.7013,49.0628,12.6576,6.7691,0.6719,6.4651,851.46,577.5,1256.46,273.96,0.18,0.0,29.0312,0.0,3.4806,2.1999,0.0,3.0494,0.0,6.0837,859.5,0.0,2.2995,0.0,1.5548,591.4726,0.0,17.2088,40.0805,0,0,0,0.0,0.0,0,0,0,2651.754,4.063,4.4983,0.0,12.1486,1523.17,2.5237,351.9633,4.2714,9.08,207.972,0.0,1.296,0.0,4.7624,2.4613,8.0474,1.0905,0.075,8.301,1.1299,2.2531,3.7161,5705.13,1552.68,0.3859,1.637,0.0,0.0,23.855,0.0,121.4698,12.1989,1.155,0.3375,0.108,0.0
83,"[{""food_id"": 108, ""measure_id"": 1347, ""unit_amount"": 2.0}, {""food_id"": 107, ""measure_id"": 1319, ""unit_amount"": 2.0}, {""food_id"": 109, ""measure_id"": 1349, ""unit_amount"": 0.25}, {""food_id"": 110, ""measure_id"": 1372, ""unit_amount"": 4.0}, {""food_id"": 3, ""measure_id"": 26, ""unit_amount"": 0.33}, {""food_id"": 5, ""measure_id"": 75, ""unit_amount"": 0.5}, {""food_id"": 111, ""measure_id"": 1378, ""unit_amount"": 1.0}, {""food_id"": 112, ""measure_id"": 1388, ""unit_amount"": 0.5}, {""food_id"": 113, ""measure_id"": 1406, ""unit_amount"": 1.0}, {""food_id"": 114, ""measure_id"": 1417, ""unit_amount"": 0.5}]",405.5284,214.7345,203.1121,1822.7712,43.7279,91.8333,0.8862,15.2427,31.2144,6043.7543,971.6026,52.0427,21.1425,0,55.629,0,0,0,0,0,0,0,0,0,0,0.9034,0.0,1.9481,19.8836,1.5823,9.7348,0.0,0.0,27.2155,2289.4743,1.4056,276.7532,1.7448,1.3625,0.2758,7633.6175,0.0,1.2707,1.3885,0.0,4.674,0.2126,0.2305,0.0,21.8379,1.9176,1.5826,0.0717,0.4087,0.1555,9.5826,28.9402,27.2058,1.4799,0.0,8.2973,0.2421,7.5049,0.0,1.2336,0.4274,0.008,0.0,0.1568,0.4413,0.2838,0.1038,0.0375,0.0663,0.174,0.0,0.0099,0.0,0.0236,0.0086,0.0559,0.0369,0.0057,0.0077,0.0,1.3513,0.9321,0.5803,32.009,10.2589,0.7061,0.1801,5.099,435.9463,0.0,435.9463,435.9463,7.0946,0.2424,2.7398,7.059,0.7127,0.9847,0.0499,1.3952,1.7374,2.058,7415.4262,0.0,2.0961,0.0,0.5863,345.584,0.0,3.1536,17.64,0,0,0,0.0,0.0086,0,0,0,1044.7716,5.2693,1.1491,166.3803,0.7959,443.9291,0.9664,36.2421,0.6862,1.1355,143.8794,0.0,4.8894,0.0,1.7382,1.2791,5.9783,1.1453,0.0113,0.8799,0.3916,0.6693,1.5671,5323.9613,636.7303,0.7105,4.5589,443.3722,1.4056,849.7745,0.0,1283.7696,6.2356,0.1109,0.0227,0.0567,0.0
85,"[{""food_id"": 10, ""measure_id"": 163, ""unit_amount"": 225.0}, {""food_id"": 28, ""measure_id"": 384, ""unit_amount"": 2.0}, {""food_id"": 115, ""measure_id"": 1423, ""unit_amount"": 175.0}, {""food_id"": 21, ""measure_id"": 281, ""unit_amount"": 175.0}, {""food_id"": 43, ""measure_id"": 573, ""unit_amount"": 3.0}, {""food_id"": 32, ""measure_id"": 432, ""unit_amount"": 1.0}, {""food_id"": 30, ""measure_id"": 408, ""unit_amount"": 1.0}]",720.8638,351.6704,935.47,2990.353,95.1239,158.7171,5.8065,14.2096,6.0934,522.7876,2327.2535,44.0759,177.2317,0,130.4725,0,0,0,0,0,0,0,0,0,0,1.9174,1.4754,2.2369,12.6686,3.1275,159.2873,0.0,0.0,0.0,277.11,3.183,499.501,13.5,0.4492,0.9179,12509.13,0.0,4.4423,4.5357,0.0003,13.0892,0.0128,0.0151,0.0006,41.7346,1.9874,1.9829,0.0045,1.0147,0.0188,18.7677,40.3219,34.8591,5.2649,0.0,7.9959,0.4853,6.0954,0.0,0.674,0.6065,0.018,0.0,0.2466,0.2158,0.027,0.035,0.0015,0.033,0.282,0.0,0.0,0.0,0.0063,0.0,0.0195,0.0105,0.087,0.0,0.0,5.6632,3.5184,2.0916,42.5554,9.1324,5.2694,0.5371,7.0685,488.2625,346.5,731.2625,141.7625,0.0015,0.0031,10.762,0.5565,1.5242,1.0366,0.0,1.9252,0.764,3.4195,795.0,0.0,2.0404,0.0015,1.0319,75.6762,0.0,1.5965,13.5022,0,0,0,0.0,0.0,0,0,0,797.8593,3.5333,2.2879,0.0,3.6567,1422.6375,1.9221,125.5247,2.7284,7.0,0.0,0.0,174.6515,0.0,1.8416,1.5543,5.7746,0.1725,0.135,1.605,0.5637,1.5478,2.3535,5212.225,1445.3875,1.7133,0.3662,0.0305,3.183,13.4055,0.15,185.1721,3.7638,0.135,0.2025,0.015,0.0
